mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__n_estimators,param_clf__random_state,param_clf__max_iter,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV,split0_test_PPV,split1_test_PPV,split2_test_PPV,split3_test_PPV,split4_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV,cv,Title,RunType
0.1351417064666748,0.0035566937063512757,0.07153773307800293,0.0007471649972920662,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",3,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9666666666666667,0.98,0.9893333333333334,0.013727506854649334,22,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.73055100440979,0.18030013784668525,0.05991525650024414,0.014706866200946788,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",3,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9650000000000001,0.9833333333333334,0.9896666666666667,0.013920408678547366,11,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.12339668273925782,0.021566664924342685,0.06693825721740723,0.011645165439035801,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",6,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9666666666666667,0.98,0.9893333333333334,0.013727506854649334,22,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.7754524707794189,0.18585029452102916,0.06858701705932617,0.01417117500324699,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",6,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 6, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9650000000000001,0.9833333333333334,0.9896666666666667,0.013920408678547366,11,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.13532061576843263,0.0015559912617458655,0.06901898384094238,0.010067822145685832,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",10,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9666666666666667,0.98,0.9893333333333334,0.013727506854649334,22,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.8437401294708252,0.12116572916207484,0.06771965026855468,0.013734377857429803,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",10,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 10, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9650000000000001,0.9833333333333334,0.9896666666666667,0.013920408678547366,11,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.11416783332824706,0.028525763273286237,0.05970578193664551,0.014795377834900212,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",15,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 15, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9666666666666667,0.98,0.9893333333333334,0.013727506854649334,22,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.8830788612365723,0.025501015916083263,0.06660170555114746,0.012569498765429319,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",15,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': 15, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9650000000000001,0.9833333333333334,0.9896666666666667,0.013920408678547366,11,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.08803696632385254,0.023254437241224057,0.0474036693572998,0.011619438081157037,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",,100,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9666666666666667,0.98,0.9893333333333334,0.013727506854649334,22,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
0.734502124786377,0.09984303693606052,0.06130471229553223,0.014840306765318338,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",,1000,42,,0.2,"{'clf': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device='cpu', early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...), 'clf__learning_rate': 0.2, 'clf__max_depth': None, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.98,0.96,1.0,0.96,0.94,0.968,0.02039607805437116,17,0.9736842105263157,0.9473684210526316,1.0,0.9666666666666667,0.9416666666666667,0.9658771929824562,0.020758916027685682,18,1.0,1.0,1.0,0.9650000000000001,0.9833333333333334,0.9896666666666667,0.013920408678547366,11,0.972972972972973,0.9444444444444444,1.0,0.9523809523809523,0.926829268292683,0.9593255276182105,0.025164840949430233,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,0.9473684210526315,0.8947368421052632,1.0,1.0,0.95,0.958421052631579,0.039259065682045305,18,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9733333333333334,0.03265986323710903,1,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,0.96875,0.9393939393939394,1.0,1.0,0.9655172413793104,0.97473223615465,0.02300616558906041,18,1.0,1.0,1.0,0.9090909090909091,0.9047619047619048,0.9627705627705628,0.045617107782924646,6,5,dfcmplt_SITE1_Full,Full
